ORDER,Coded Title,Lay Title,Length
2775,B19101B_006E,"$25,000 to $29,999",18
2776,B19101B_007E,"$30,000 to $34,999",18
2777,B19101B_008E,"$35,000 to $39,999",18
2778,B19101B_009E,"$40,000 to $44,999",18
2779,B19101B_010E,"$45,000 to $49,999",18
2780,B19101B_011E,"$50,000 to $59,999",18
2781,B19101B_012E,"$60,000 to $74,999",18
2782,B19101B_013E,"$75,000 to $99,999",18
2789,B19101C_003E,"$10,000 to $14,999",18
2790,B19101C_004E,"$15,000 to $19,999",18
2791,B19101C_005E,"$20,000 to $24,999",18
2792,B19101C_006E,"$25,000 to $29,999",18
2793,B19101C_007E,"$30,000 to $34,999",18
2794,B19101C_008E,"$35,000 to $39,999",18
2795,B19101C_009E,"$40,000 to $44,999",18
2796,B19101C_010E,"$45,000 to $49,999",18
2797,B19101C_011E,"$50,000 to $59,999",18
2798,B19101C_012E,"$60,000 to $74,999",18
2799,B19101C_013E,"$75,000 to $99,999",18
2806,B19101D_003E,"$10,000 to $14,999",18
2807,B19101D_004E,"$15,000 to $19,999",18
2808,B19101D_005E,"$20,000 to $24,999",18
2809,B19101D_006E,"$25,000 to $29,999",18
2810,B19101D_007E,"$30,000 to $34,999",18
2811,B19101D_008E,"$35,000 to $39,999",18
2812,B19101D_009E,"$40,000 to $44,999",18
2813,B19101D_010E,"$45,000 to $49,999",18
2814,B19101D_011E,"$50,000 to $59,999",18
2815,B19101D_012E,"$60,000 to $74,999",18
2816,B19101D_013E,"$75,000 to $99,999",18
2823,B19101E_003E,"$10,000 to $14,999",18
2824,B19101E_004E,"$15,000 to $19,999",18
2825,B19101E_005E,"$20,000 to $24,999",18
2826,B19101E_006E,"$25,000 to $29,999",18
2827,B19101E_007E,"$30,000 to $34,999",18
2828,B19101E_008E,"$35,000 to $39,999",18
2829,B19101E_009E,"$40,000 to $44,999",18
2830,B19101E_010E,"$45,000 to $49,999",18
2831,B19101E_011E,"$50,000 to $59,999",18
2832,B19101E_012E,"$60,000 to $74,999",18
2833,B19101E_013E,"$75,000 to $99,999",18
2840,B19101F_003E,"$10,000 to $14,999",18
2841,B19101F_004E,"$15,000 to $19,999",18
2842,B19101F_005E,"$20,000 to $24,999",18
2843,B19101F_006E,"$25,000 to $29,999",18
2844,B19101F_007E,"$30,000 to $34,999",18
2845,B19101F_008E,"$35,000 to $39,999",18
2846,B19101F_009E,"$40,000 to $44,999",18
2847,B19101F_010E,"$45,000 to $49,999",18
2848,B19101F_011E,"$50,000 to $59,999",18
2849,B19101F_012E,"$60,000 to $74,999",18
2850,B19101F_013E,"$75,000 to $99,999",18
2857,B19101G_003E,"$10,000 to $14,999",18
2858,B19101G_004E,"$15,000 to $19,999",18
2859,B19101G_005E,"$20,000 to $24,999",18
2860,B19101G_006E,"$25,000 to $29,999",18
2861,B19101G_007E,"$30,000 to $34,999",18
2862,B19101G_008E,"$35,000 to $39,999",18
2863,B19101G_009E,"$40,000 to $44,999",18
2864,B19101G_010E,"$45,000 to $49,999",18
2865,B19101G_011E,"$50,000 to $59,999",18
2866,B19101G_012E,"$60,000 to $74,999",18
2867,B19101G_013E,"$75,000 to $99,999",18
2874,B19101H_003E,"$10,000 to $14,999",18
2875,B19101H_004E,"$15,000 to $19,999",18
2876,B19101H_005E,"$20,000 to $24,999",18
2877,B19101H_006E,"$25,000 to $29,999",18
2878,B19101H_007E,"$30,000 to $34,999",18
2879,B19101H_008E,"$35,000 to $39,999",18
2880,B19101H_009E,"$40,000 to $44,999",18
2881,B19101H_010E,"$45,000 to $49,999",18
2882,B19101H_011E,"$50,000 to $59,999",18
2883,B19101H_012E,"$60,000 to $74,999",18
2884,B19101H_013E,"$75,000 to $99,999",18
2891,B19101I_003E,"$10,000 to $14,999",18
2892,B19101I_004E,"$15,000 to $19,999",18
2893,B19101I_005E,"$20,000 to $24,999",18
2894,B19101I_006E,"$25,000 to $29,999",18
2895,B19101I_007E,"$30,000 to $34,999",18
2896,B19101I_008E,"$35,000 to $39,999",18
2897,B19101I_009E,"$40,000 to $44,999",18
2898,B19101I_010E,"$45,000 to $49,999",18
2899,B19101I_011E,"$50,000 to $59,999",18
2900,B19101I_012E,"$60,000 to $74,999",18
2901,B19101I_013E,"$75,000 to $99,999",18
3184,B23025_007E,Not in labor force,18
3247,B25034_003E,Built 2000 to 2009,18
3248,B25034_004E,Built 1990 to 1999,18
3249,B25034_005E,Built 1980 to 1989,18
3250,B25034_006E,Built 1970 to 1979,18
3251,B25034_007E,Built 1960 to 1969,18
3252,B25034_008E,Built 1950 to 1959,18
3253,B25034_009E,Built 1940 to 1949,18
3270,B25075_003E,"$10,000 to $14,999",18
3271,B25075_004E,"$15,000 to $19,999",18
3272,B25075_005E,"$20,000 to $24,999",18
3273,B25075_006E,"$25,000 to $29,999",18
3274,B25075_007E,"$30,000 to $34,999",18
3275,B25075_008E,"$35,000 to $39,999",18
3276,B25075_009E,"$40,000 to $49,999",18
3277,B25075_010E,"$50,000 to $59,999",18
3278,B25075_011E,"$60,000 to $69,999",18
3279,B25075_012E,"$70,000 to $79,999",18
3280,B25075_013E,"$80,000 to $89,999",18
3281,B25075_014E,"$90,000 to $99,999",18
3292,B25075_025E,"$1,000,000 or more",18
3554,C18108_010E,65 years and over:,18
3649,C27001A_008E,65 years and over:,18
3659,C27001B_008E,65 years and over:,18
3669,C27001C_008E,65 years and over:,18
3679,C27001D_008E,65 years and over:,18
3689,C27001E_008E,65 years and over:,18
3699,C27001F_008E,65 years and over:,18
3709,C27001G_008E,65 years and over:,18
3719,C27001H_008E,65 years and over:,18
3729,C27001I_008E,65 years and over:,18
3762,STUDYNO,ICPSR STUDY NUMBER,18
3769,COVIND,COVERAGE INDICATOR,18
3827,frac_kteenbirthfem,Teenage Birth Rate,18
3829,par_fam_inc_mean,Mean Parent Income,18
128,B19019_002E,1-person households,19
129,B19019_003E,2-person households,19
130,B19019_004E,3-person households,19
131,B19019_005E,4-person households,19
132,B19019_006E,5-person households,19
133,B19019_007E,6-person households,19
138,B01001_004E,Male:!!5 to 9 years,19
187,B01001A_004E,Male:!!5 to 9 years,19
218,B01001B_004E,Male:!!5 to 9 years,19
249,B01001C_004E,Male:!!5 to 9 years,19
280,B01001D_004E,Male:!!5 to 9 years,19
311,B01001E_004E,Male:!!5 to 9 years,19
342,B01001F_004E,Male:!!5 to 9 years,19
373,B01001G_004E,Male:!!5 to 9 years,19
404,B01001H_004E,Male:!!5 to 9 years,19
435,B01001I_004E,Male:!!5 to 9 years,19
475,B01002_002E,Median age --!!Male,19
479,B03001_003E,Hispanic or Latino:,19
519,B03002_012E,Hispanic or Latino:,19
533,B04007_002E,Ancestry specified:,19
1250,B12001_004E,Male:!!Now married:,19
1408,B14001_002E,Enrolled in school:,19
1451,B14007_002E,Enrolled in school:,19
1470,B14007A_002E,Enrolled in school:,19
1489,B14007B_002E,Enrolled in school:,19
1508,B14007C_002E,Enrolled in school:,19
1527,B14007D_002E,Enrolled in school:,19
1546,B14007E_002E,Enrolled in school:,19
1565,B14007F_002E,Enrolled in school:,19
1584,B14007G_002E,Enrolled in school:,19
1603,B14007H_002E,Enrolled in school:,19
1622,B14007I_002E,Enrolled in school:,19
1747,B15002_025E,Female:!!10th grade,19
1748,B15002_026E,Female:!!11th grade,19
1778,B15003_021E,Associate''s degree,19
3246,B25034_002E,Built 2010 or later,19
3782,OTHASLT,OTHER ASSAULTS (08),19
3802,GAMBLE,GAMBLING-TOTAL (19),19
3819,czname,Commuting Zone Name,19
3834,kid_fam_inc_p50,Median Child Income,19
64,COMPONENT,Geographic Component,20
137,B01001_003E,Male:!!Under 5 years,20
186,B01001A_003E,Male:!!Under 5 years,20
217,B01001B_003E,Male:!!Under 5 years,20
248,B01001C_003E,Male:!!Under 5 years,20
279,B01001D_003E,Male:!!Under 5 years,20
310,B01001E_003E,Male:!!Under 5 years,20
341,B01001F_003E,Male:!!Under 5 years,20
372,B01001G_003E,Male:!!Under 5 years,20
403,B01001H_003E,Male:!!Under 5 years,20
434,B01001I_003E,Male:!!Under 5 years,20
1227,B11009_007E,All other households,20
1246,B11017_003E,All other households,20
1249,B12001_003E,Male:!!Never married,20
1268,B12002A_003E,Male:!!Never married,20
1281,B12002B_003E,Male:!!Never married,20
1294,B12002C_003E,Male:!!Never married,20
1307,B12002D_003E,Male:!!Never married,20
1320,B12002E_003E,Male:!!Never married,20
1333,B12002F_003E,Male:!!Never married,20
1346,B12002G_003E,Male:!!Never married,20
1359,B12002H_003E,Male:!!Never married,20
1372,B12002I_003E,Male:!!Never married,20
1385,B12501_003E,Male:!!Never married,20
1386,B12501_004E,Male:!!Ever married:,20
1396,B12503_003E,Male:!!Never married,20
1397,B12503_004E,Male:!!Ever married:,20
1823,B19059_003E,No retirement income,20
1840,B19001_014E,"$100,000 to $124,999",20
1841,B19001_015E,"$125,000 to $149,999",20
1842,B19001_016E,"$150,000 to $199,999",20
1857,B19001A_014E,"$100,000 to $124,999",20
1858,B19001A_015E,"$125,000 to $149,999",20
1859,B19001A_016E,"$150,000 to $199,999",20
1874,B19001B_014E,"$100,000 to $124,999",20
1875,B19001B_015E,"$125,000 to $149,999",20
1876,B19001B_016E,"$150,000 to $199,999",20
1891,B19001C_014E,"$100,000 to $124,999",20
1892,B19001C_015E,"$125,000 to $149,999",20
1893,B19001C_016E,"$150,000 to $199,999",20
1908,B19001D_014E,"$100,000 to $124,999",20
1909,B19001D_015E,"$125,000 to $149,999",20
1910,B19001D_016E,"$150,000 to $199,999",20
1925,B19001E_014E,"$100,000 to $124,999",20
1926,B19001E_015E,"$125,000 to $149,999",20
1927,B19001E_016E,"$150,000 to $199,999",20
1942,B19001F_014E,"$100,000 to $124,999",20
1943,B19001F_015E,"$125,000 to $149,999",20
1944,B19001F_016E,"$150,000 to $199,999",20
1959,B19001G_014E,"$100,000 to $124,999",20
1960,B19001G_015E,"$125,000 to $149,999",20
1961,B19001G_016E,"$150,000 to $199,999",20
1976,B19001H_014E,"$100,000 to $124,999",20
1977,B19001H_015E,"$125,000 to $149,999",20
1978,B19001H_016E,"$150,000 to $199,999",20
1993,B19001I_014E,"$100,000 to $124,999",20
1994,B19001I_015E,"$125,000 to $149,999",20
1995,B19001I_016E,"$150,000 to $199,999",20
2749,B19101_014E,"$100,000 to $124,999",20
2750,B19101_015E,"$125,000 to $149,999",20
2751,B19101_016E,"$150,000 to $199,999",20
2766,B19101A_014E,"$100,000 to $124,999",20
2767,B19101A_015E,"$125,000 to $149,999",20
2768,B19101A_016E,"$150,000 to $199,999",20
2783,B19101B_014E,"$100,000 to $124,999",20
2784,B19101B_015E,"$125,000 to $149,999",20
2785,B19101B_016E,"$150,000 to $199,999",20
2800,B19101C_014E,"$100,000 to $124,999",20
2801,B19101C_015E,"$125,000 to $149,999",20
2802,B19101C_016E,"$150,000 to $199,999",20
2817,B19101D_014E,"$100,000 to $124,999",20
2818,B19101D_015E,"$125,000 to $149,999",20
2819,B19101D_016E,"$150,000 to $199,999",20
2834,B19101E_014E,"$100,000 to $124,999",20
2835,B19101E_015E,"$125,000 to $149,999",20
2836,B19101E_016E,"$150,000 to $199,999",20
2851,B19101F_014E,"$100,000 to $124,999",20
2852,B19101F_015E,"$125,000 to $149,999",20
2853,B19101F_016E,"$150,000 to $199,999",20
2868,B19101G_014E,"$100,000 to $124,999",20
2869,B19101G_015E,"$125,000 to $149,999",20
2870,B19101G_016E,"$150,000 to $199,999",20
2885,B19101H_014E,"$100,000 to $124,999",20
2886,B19101H_015E,"$125,000 to $149,999",20
2887,B19101H_016E,"$150,000 to $199,999",20
2902,B19101I_014E,"$100,000 to $124,999",20
2903,B19101I_015E,"$125,000 to $149,999",20
2904,B19101I_016E,"$150,000 to $199,999",20
3202,B24011_018E,Service occupations:,20
3259,B25070_003E,10.0 to 14.9 percent,20
3260,B25070_004E,15.0 to 19.9 percent,20
3261,B25070_005E,20.0 to 24.9 percent,20
3262,B25070_006E,25.0 to 29.9 percent,20
3263,B25070_007E,30.0 to 34.9 percent,20
3264,B25070_008E,35.0 to 39.9 percent,20
3265,B25070_009E,40.0 to 49.9 percent,20
3266,B25070_010E,50.0 percent or more,20
3282,B25075_015E,"$100,000 to $124,999",20
3283,B25075_016E,"$125,000 to $149,999",20
3284,B25075_017E,"$150,000 to $174,999",20
3285,B25075_018E,"$175,000 to $199,999",20
3286,B25075_019E,"$200,000 to $249,999",20
3287,B25075_020E,"$250,000 to $299,999",20
3288,B25075_021E,"$300,000 to $399,999",20
3289,B25075_022E,"$400,000 to $499,999",20
3290,B25075_023E,"$500,000 to $749,999",20
3291,B25075_024E,"$750,000 to $999,999",20
3586,C24050_029E,Service occupations:,20
3763,EDITION,ICPSR EDITION NUMBER,20
3833,par_fam_inc_p50,Median Parent Income,20
66,B17011_002E,Married-couple family,21
139,B01001_005E,Male:!!10 to 14 years,21
140,B01001_006E,Male:!!15 to 17 years,21
144,B01001_010E,Male:!!22 to 24 years,21
145,B01001_011E,Male:!!25 to 29 years,21
146,B01001_012E,Male:!!30 to 34 years,21
147,B01001_013E,Male:!!35 to 39 years,21
148,B01001_014E,Male:!!40 to 44 years,21
149,B01001_015E,Male:!!45 to 49 years,21
150,B01001_016E,Male:!!50 to 54 years,21
151,B01001_017E,Male:!!55 to 59 years,21
153,B01001_019E,Male:!!62 to 64 years,21
155,B01001_021E,Male:!!67 to 69 years,21
156,B01001_022E,Male:!!70 to 74 years,21
157,B01001_023E,Male:!!75 to 79 years,21
158,B01001_024E,Male:!!80 to 84 years,21
162,B01001_028E,Female:!!5 to 9 years,21
188,B01001A_005E,Male:!!10 to 14 years,21
189,B01001A_006E,Male:!!15 to 17 years,21
191,B01001A_008E,Male:!!20 to 24 years,21
192,B01001A_009E,Male:!!25 to 29 years,21
193,B01001A_010E,Male:!!30 to 34 years,21
194,B01001A_011E,Male:!!35 to 44 years,21
195,B01001A_012E,Male:!!45 to 54 years,21
196,B01001A_013E,Male:!!55 to 64 years,21
197,B01001A_014E,Male:!!65 to 74 years,21
198,B01001A_015E,Male:!!75 to 84 years,21
202,B01001A_019E,Female:!!5 to 9 years,21
219,B01001B_005E,Male:!!10 to 14 years,21
220,B01001B_006E,Male:!!15 to 17 years,21
222,B01001B_008E,Male:!!20 to 24 years,21
223,B01001B_009E,Male:!!25 to 29 years,21
224,B01001B_010E,Male:!!30 to 34 years,21
225,B01001B_011E,Male:!!35 to 44 years,21
226,B01001B_012E,Male:!!45 to 54 years,21
227,B01001B_013E,Male:!!55 to 64 years,21
228,B01001B_014E,Male:!!65 to 74 years,21
229,B01001B_015E,Male:!!75 to 84 years,21
233,B01001B_019E,Female:!!5 to 9 years,21
250,B01001C_005E,Male:!!10 to 14 years,21
251,B01001C_006E,Male:!!15 to 17 years,21
253,B01001C_008E,Male:!!20 to 24 years,21
254,B01001C_009E,Male:!!25 to 29 years,21
255,B01001C_010E,Male:!!30 to 34 years,21
256,B01001C_011E,Male:!!35 to 44 years,21
257,B01001C_012E,Male:!!45 to 54 years,21
258,B01001C_013E,Male:!!55 to 64 years,21
259,B01001C_014E,Male:!!65 to 74 years,21
260,B01001C_015E,Male:!!75 to 84 years,21
264,B01001C_019E,Female:!!5 to 9 years,21
281,B01001D_005E,Male:!!10 to 14 years,21
282,B01001D_006E,Male:!!15 to 17 years,21
284,B01001D_008E,Male:!!20 to 24 years,21
285,B01001D_009E,Male:!!25 to 29 years,21
286,B01001D_010E,Male:!!30 to 34 years,21
287,B01001D_011E,Male:!!35 to 44 years,21
288,B01001D_012E,Male:!!45 to 54 years,21
289,B01001D_013E,Male:!!55 to 64 years,21
290,B01001D_014E,Male:!!65 to 74 years,21
291,B01001D_015E,Male:!!75 to 84 years,21
295,B01001D_019E,Female:!!5 to 9 years,21
312,B01001E_005E,Male:!!10 to 14 years,21
313,B01001E_006E,Male:!!15 to 17 years,21
315,B01001E_008E,Male:!!20 to 24 years,21
316,B01001E_009E,Male:!!25 to 29 years,21
317,B01001E_010E,Male:!!30 to 34 years,21
318,B01001E_011E,Male:!!35 to 44 years,21
319,B01001E_012E,Male:!!45 to 54 years,21
320,B01001E_013E,Male:!!55 to 64 years,21
321,B01001E_014E,Male:!!65 to 74 years,21
322,B01001E_015E,Male:!!75 to 84 years,21
326,B01001E_019E,Female:!!5 to 9 years,21
343,B01001F_005E,Male:!!10 to 14 years,21
344,B01001F_006E,Male:!!15 to 17 years,21
346,B01001F_008E,Male:!!20 to 24 years,21
347,B01001F_009E,Male:!!25 to 29 years,21
348,B01001F_010E,Male:!!30 to 34 years,21
349,B01001F_011E,Male:!!35 to 44 years,21
350,B01001F_012E,Male:!!45 to 54 years,21
351,B01001F_013E,Male:!!55 to 64 years,21
352,B01001F_014E,Male:!!65 to 74 years,21
353,B01001F_015E,Male:!!75 to 84 years,21
357,B01001F_019E,Female:!!5 to 9 years,21
374,B01001G_005E,Male:!!10 to 14 years,21
375,B01001G_006E,Male:!!15 to 17 years,21
377,B01001G_008E,Male:!!20 to 24 years,21
378,B01001G_009E,Male:!!25 to 29 years,21
379,B01001G_010E,Male:!!30 to 34 years,21
380,B01001G_011E,Male:!!35 to 44 years,21
381,B01001G_012E,Male:!!45 to 54 years,21
382,B01001G_013E,Male:!!55 to 64 years,21
383,B01001G_014E,Male:!!65 to 74 years,21
384,B01001G_015E,Male:!!75 to 84 years,21
388,B01001G_019E,Female:!!5 to 9 years,21
405,B01001H_005E,Male:!!10 to 14 years,21
406,B01001H_006E,Male:!!15 to 17 years,21
408,B01001H_008E,Male:!!20 to 24 years,21
409,B01001H_009E,Male:!!25 to 29 years,21
410,B01001H_010E,Male:!!30 to 34 years,21
411,B01001H_011E,Male:!!35 to 44 years,21
412,B01001H_012E,Male:!!45 to 54 years,21
413,B01001H_013E,Male:!!55 to 64 years,21
414,B01001H_014E,Male:!!65 to 74 years,21
415,B01001H_015E,Male:!!75 to 84 years,21
419,B01001H_019E,Female:!!5 to 9 years,21
436,B01001I_005E,Male:!!10 to 14 years,21
437,B01001I_006E,Male:!!15 to 17 years,21
439,B01001I_008E,Male:!!20 to 24 years,21
440,B01001I_009E,Male:!!25 to 29 years,21
441,B01001I_010E,Male:!!30 to 34 years,21
442,B01001I_011E,Male:!!35 to 44 years,21
443,B01001I_012E,Male:!!45 to 54 years,21
444,B01001I_013E,Male:!!55 to 64 years,21
445,B01001I_014E,Male:!!65 to 74 years,21
446,B01001I_015E,Male:!!75 to 84 years,21
450,B01001I_019E,Female:!!5 to 9 years,21
470,B02001_007E,Some other race alone,21
474,B01002_001E,Median age --!!Total:,21
476,B01002_003E,Median age --!!Female,21
562,B05011_003E,Naturalized citizens:,21
731,B07004A_002E,Same house 1 year ago,21
737,B07004B_002E,Same house 1 year ago,21
743,B07004C_002E,Same house 1 year ago,21
749,B07004D_002E,Same house 1 year ago,21
755,B07004E_002E,Same house 1 year ago,21
761,B07004F_002E,Same house 1 year ago,21
767,B07004G_002E,Same house 1 year ago,21
773,B07004H_002E,Same house 1 year ago,21
779,B07004I_002E,Same house 1 year ago,21
972,B09005_002E,In family households:,21
996,B11001_007E,Nonfamily households:,21
1005,B11001A_007E,Nonfamily households:,21
1014,B11001B_007E,Nonfamily households:,21
1023,B11001C_007E,Nonfamily households:,21
1032,B11001D_007E,Nonfamily households:,21
1041,B11001E_007E,Nonfamily households:,21
1050,B11001F_007E,Nonfamily households:,21
1059,B11001G_007E,Nonfamily households:,21
1068,B11001H_007E,Nonfamily households:,21
1077,B11001I_007E,Nonfamily households:,21
1081,B11002_002E,In family households:,21
1093,B11002A_002E,In family households:,21
1105,B11002B_002E,In family households:,21
1117,B11002C_002E,In family households:,21
1130,B11002D_002E,In family households:,21
1142,B11002E_002E,In family households:,21
1154,B11002F_002E,In family households:,21
1166,B11002G_002E,In family households:,21
1178,B11002H_002E,In family households:,21
1190,B11002I_002E,In family households:,21
1236,B11016_009E,Nonfamily households:,21
1259,B12001_013E,Female:!!Now married:,21
3153,B23006_009E,High school graduate:,21
3254,B25034_010E,Built 1939 or earlier,21
3364,B27001_003E,Male:!!Under 6 years:,21
3367,B27001_006E,Male:!!6 to 17 years:,21
3571,C24050_014E,Public administration,21
3772,P1VLNT,PART 1-VIOLENT CRIMES,21
141,B01001_007E,Male:!!18 and 19 years,22
152,B01001_018E,Male:!!60 and 61 years,22
154,B01001_020E,Male:!!65 and 66 years,22
161,B01001_027E,Female:!!Under 5 years,22
190,B01001A_007E,Male:!!18 and 19 years,22
201,B01001A_018E,Female:!!Under 5 years,22
221,B01001B_007E,Male:!!18 and 19 years,22
232,B01001B_018E,Female:!!Under 5 years,22
252,B01001C_007E,Male:!!18 and 19 years,22
263,B01001C_018E,Female:!!Under 5 years,22
283,B01001D_007E,Male:!!18 and 19 years,22
294,B01001D_018E,Female:!!Under 5 years,22
314,B01001E_007E,Male:!!18 and 19 years,22
325,B01001E_018E,Female:!!Under 5 years,22
345,B01001F_007E,Male:!!18 and 19 years,22
356,B01001F_018E,Female:!!Under 5 years,22
376,B01001G_007E,Male:!!18 and 19 years,22
387,B01001G_018E,Female:!!Under 5 years,22
407,B01001H_007E,Male:!!18 and 19 years,22
418,B01001H_018E,Female:!!Under 5 years,22
438,B01001I_007E,Male:!!18 and 19 years,22
449,B01001I_018E,Female:!!Under 5 years,22
478,B03001_002E,Not Hispanic or Latino,22
530,B03003_002E,Not Hispanic or Latino,22
650,B07001_017E,Same house 1 year ago:,22
790,B07009_007E,Same house 1 year ago:,22
831,B07010_012E,Same house 1 year ago:,22
896,B07012_005E,Same house 1 year ago:,22
1202,B11003_002E,Married-couple family:,22
1258,B12001_012E,Female:!!Never married,22
1274,B12002A_009E,Female:!!Never married,22
1287,B12002B_009E,Female:!!Never married,22
1300,B12002C_009E,Female:!!Never married,22
1313,B12002D_009E,Female:!!Never married,22
1326,B12002E_009E,Female:!!Never married,22
1339,B12002F_009E,Female:!!Never married,22
1352,B12002G_009E,Female:!!Never married,22
1365,B12002H_009E,Female:!!Never married,22
1378,B12002I_009E,Female:!!Never married,22
1390,B12501_008E,Female:!!Never married,22
1391,B12501_009E,Female:!!Ever married:,22
1401,B12503_008E,Female:!!Never married,22
1402,B12503_009E,Female:!!Ever married:,22
1416,B14001_010E,Not enrolled in school,22
1468,B14007_019E,Not enrolled in school,22
1487,B14007A_019E,Not enrolled in school,22
1506,B14007B_019E,Not enrolled in school,22
1525,B14007C_019E,Not enrolled in school,22
1544,B14007D_019E,Not enrolled in school,22
1563,B14007E_019E,Not enrolled in school,22
1582,B14007F_019E,Not enrolled in school,22
1601,B14007G_019E,Not enrolled in school,22
